0,58233863666501,58233863666501,9223372036854775807,0,58233864268494,58233864314796,58233865577140,58233865619432,58233866008963,58233866111984,58233866500525,58233867550005,58233867831150,
0,58233880253174,58233880253174,9223372036854775807,0,58233880866724,58233880884172,58233882207817,58233882249640,58233882603026,58233882696515,58233882943078,58233883946203,58233884210682,
0,58233896839847,58233896839847,9223372036854775807,0,58233898052296,58233898070577,58233899367973,58233899407244,58233899700265,58233899736202,58233900214849,58233901168182,58233901630734,
0,58233913426520,58233913426520,9223372036854775807,0,58233913971203,58233913988963,58233915820213,58233915861880,58233916210890,58233916484484,58233916857609,58233918414692,58233918850369,
0,58233930013193,58233930013193,9223372036854775807,0,58233931285422,58233931303755,58233932395942,58233932434120,58233932777036,58233932816724,58233933251724,58233934590526,58233935013546,
0,58233946599866,58233946599866,9223372036854775807,0,58233947164952,58233947216827,58233950386932,58233950429953,58233950765891,58233950965838,58233951337609,58233952991620,58233953423703,
0,58233963186539,58233963186539,9223372036854775807,0,58233964407609,58233964425369,58233965974171,58233966011828,58233966261828,58233966294119,58233966755838,58233968055629,58233968875109,
0,58233996359885,58233996359885,9223372036854775807,0,58233996965161,58233997017557,58233997028025,58233997128390,58233997955525,58233998034692,58233998493963,58234000757766,58234003683963,
0,58234012946558,58234012946558,9223372036854775807,0,58234013492505,58234013523130,58234013528286,58234013592244,58234014272453,58234014336255,58234014544067,58234016849380,58234017671411,
0,58234029533231,58234029533231,9223372036854775807,0,58234030126880,58234030146984,58234030149224,58234030190995,58234030501984,58234030551047,58234030693703,58234033555578,58234034289380,
0,58234195399961,58234195399961,9223372036854775807,0,58234195681151,58234195700317,58234195702869,58234196116255,58234196502400,58234196543494,58234196870838,58234198357088,58234198741567,
0,58235604213446,58235604213446,9223372036854775807,0,58235611014952,58235611064015,58235611077348,58235611208962,58235621708962,58235621867817,58235623441358,58235637194431,58235639909743,
0,58235787234342,58235820567676,9223372036854775807,0,58235832158442,58235832173129,58235832271098,58235832302660,58235832932244,58235833027869,58235833550733,58235833875108,58235839917660,
0,58235837004888,58235837004888,9223372036854775807,0,58235847132139,58235847151462,58235848073754,58235848427087,58235849040837,58235849082660,58235849186410,58235852675733,58235853250004,
0,58235853595070,58235853595070,9223372036854775807,0,58235853928598,58235853930577,58235854764952,58235854799587,58235858243129,58235858905420,58235860152087,58235861436723,58235861799327,
0,58235870185252,58235870185252,9223372036854775807,0,58235870872087,58235870888233,58235871625421,58235871666879,58235871800369,58235871839796,58235872164119,58235873055264,58235873452504,
0,58235886775434,58235886775434,9223372036854775807,0,58235887043910,58235887060681,58235887961149,58235888052087,58235888183285,58235888216462,58235888356045,58235888993701,58235889236410,
0,58235903365616,58235903365616,9223372036854775807,0,58235903721358,58235903752504,58235905078702,58235905117764,58235905258077,58235905292348,58235905502348,58235906279847,58235906537400,
0,58235919955798,58235919955798,9223372036854775807,0,58235920296462,58235920314223,58235921305004,58235921341931,58235921471514,58235921504587,58235930424796,58235931380681,58235931766098,
0,58235936545980,58235936545980,9223372036854775807,0,58235936956410,58235936991618,58235938394274,58235938456670,58235938688806,58235938754170,58235939003806,58235940437504,58235941039119,
0,58235953136162,58235953136162,9223372036854775807,0,58235953473337,58235953496046,58235954347868,58235954385941,58235954515212,58235954852764,58235955240889,58235956516045,58235957764483,
0,58235969726344,58235969726344,9223372036854775807,0,58235970165525,58235970182348,58235971311514,58235971350004,58235971482973,58235971632348,58235971878442,58235972522035,58235973216202,
0,58235986316526,58235986316526,9223372036854775807,0,58235988143858,58235988182816,58235990771515,58235990865108,58235991166098,58235996543233,58235996721774,58235997534899,58235997826097,
0,58236002906708,58236002906708,9223372036854775807,0,58236003574691,58236003628129,58236015383650,58236015433598,58236015614535,58236015653650,58236015820212,58236017419691,58236017851566,
0,58236019496890,58236019496890,9223372036854775807,0,58236020309587,58236020328546,58236021749119,58236022114796,58236023058962,58236023121671,58236045945212,58236046887556,58236047549274,
0,58236036087072,58236036087072,9223372036854775807,0,58236046084014,58236046086879,58236047093181,58236047150837,58236047338702,58236047562087,58236047597868,58236048247087,58236050522296,
0,58236052677254,58236052677254,9223372036854775807,0,58236052991723,58236053018494,58236055680681,58236055724795,58236055870837,58236055905420,58236056069691,58236056764379,58236057048024,
1,58236085857618,58236085857618,9223372036854775807,0,58236101678962,58236101694848,58236101778806,58236107810472,58236108850941,58236110402765,58236111108181,58236111941046,58236112318077,
0,58236102447800,58236135781134,9223372036854775807,0,58236138288545,58236138305889,58236138320629,58236376219014,58236382172764,58236382216983,58236382468650,58236388603285,58236391049587,
0,58236384106449,58236400773116,9223372036854775807,0,58236408199326,58236408218701,58236408280628,58236416207608,58236418654483,58236419814170,58236420088025,58236420873390,58236421876879,
0,58236417261053,58236417261053,9223372036854775807,0,58236428545212,58236428565993,58236428568337,58236439683493,58236442194639,58236442235577,58236442561202,58236444236150,58236444730681,
0,58236450440134,58236450440134,9223372036854775807,0,58236450833337,58236450851983,58236450854379,58236453835837,58236454691150,58236454720577,58236454868910,58236456421254,58236456813337,
0,58236467023869,58236467023869,9223372036854775807,0,58236467392920,58236467412868,58236467415316,58236470068650,58236470692452,58236470722348,58236470874275,58236472310681,58236472663441,
0,58236483607604,58236483607604,9223372036854775807,0,58236484125941,58236484140629,58236484142973,58236485929795,58236486587295,58236486617087,58236486761827,58236488278337,58236488715420,
0,58236500191339,58236500191339,9223372036854775807,0,58236500556775,58236500574327,58236500576671,58236501330837,58236502158441,58236502204848,58236502410056,58236504054275,58236504828754,
0,58236516775074,58236516775074,9223372036854775807,0,58236517274535,58236517288181,58236517290733,58236518184431,58236519423805,58236519471045,58236519719274,58236524088493,58236524653337,
0,58236533358809,58236533358809,9223372036854775807,0,58236533675837,58236533690837,58236533693337,58236534453598,58236535136931,58236535321722,58236535521827,58236537638858,58236538038389,
1,58237362913870,58237362913870,9223372036854775807,0,58237366395160,58237366421254,58237366423545,58237387761722,58237387869587,58237388112712,58237388262764,58237390339900,58237390756462,
0,58237528633376,58237528633376,9223372036854775807,0,58237528882139,58237528899743,58237528901670,58237529241410,58237529633128,58237529681826,58237529875784,58237531267035,58237531609639,
0,58238954667420,58238954667420,9223372036854775807,0,58238956846878,58238956865888,58238956868180,58238956937919,58238960698909,58238960837451,58238962267659,58238978306617,58238981205941,
0,58239103949340,58239120616007,9223372036854775807,0,58239131432295,58239131447191,58239131552920,58239131585211,58239132222190,58239132253805,58239132711045,58239133013597,58239139177607,
0,58239137123100,58239137123100,9223372036854775807,0,58239150789378,58239150807711,58239151580836,58239152058961,58239152633545,58239152717607,58239152833284,58239155325159,58239155855576,
0,58239153709980,58239153709980,9223372036854775807,0,58239156540523,58239156542503,58239158233232,58239158273180,58239160648441,58239160724222,58239160782451,58239163235524,58239163604013,
0,58239170296860,58239170296860,9223372036854775807,0,58239170538701,58239170555316,58239171373441,58239171407347,58239171536930,58239171580680,58239171761357,58239172793336,58239173479534,
0,58239186883740,58239186883740,9223372036854775807,0,58239187146096,58239187163805,58239188263075,58239188300836,58239188435992,58239188515836,58239188659325,58239189315471,58239189665836,
0,58239203470620,58239203470620,9223372036854775807,0,58239203740940,58239203767763,58239205187086,58239205259638,58239205440784,58239205627867,58239205931409,58239206669586,58239206939898,
0,58239220057500,58239220057500,9223372036854775807,0,58239220347243,58239220373284,58239221249847,58239221288961,58239221607451,58239221654013,58239221865159,58239222606565,58239222892243,
0,58239236958615,58239236958615,9223372036854775807,0,58239237376096,58239237404638,58239238676513,58239238714273,58239238851617,58239238885211,58239239026096,58239239699325,58239239963231,
0,58239253524138,58239253524138,9223372036854775807,0,58239253910732,58239253940472,58239254729117,58239254767763,58239255076878,58239255110524,58239255272763,58239256042346,58239256323388,
0,58239270092922,58239270092922,9223372036854775807,0,58239270424118,58239270445107,58239271379951,58239271424638,58239271741461,58239271776149,58239271943805,58239272679013,58239272975368,
0,58239286661706,58239286661706,9223372036854775807,0,58239287136096,58239287155159,58239288327919,58239288379273,58239288528232,58239288633648,58239288818440,58239289636617,58239289975002,
0,58239303230490,58239303230490,9223372036854775807,0,58239303767451,58239303789222,58239305252919,58239305296461,58239305442607,58239305483232,58239305651253,58239306364846,58239306642919,
0,58239319799274,58239319799274,9223372036854775807,0,58239321621305,58239321638388,58239322245368,58239322590524,58239323223440,58239323273076,58239345951878,58239346958909,58239347442346,
0,58239336368058,58239336368058,9223372036854775807,0,58239346080732,58239346083128,58239347088492,58239347136825,58239347287294,58239347461721,58239347503805,58239348071044,58239350613024,
0,58239352936842,58239352936842,9223372036854775807,0,58239353769690,58239353786045,58239355324482,58239355355992,58239355468596,58239355498961,58239355638284,58239356252659,58239356491305,
1,58239386074410,58239386074410,9223372036854775807,0,58239386822346,58239386840003,58239386931357,58239391653388,58239392644118,58239392678388,58239393347659,58239395921044,58239396335784,
0,58239402643194,58239435976528,9223372036854775807,0,58239437969742,58239437985055,58239437996721,58239755650940,58239762382138,58239762426253,58239762653336,58239763342295,58239763745315,
0,58239767609644,58239784276311,9223372036854775807,0,58239799012554,58239799032763,58239799103804,58239806367607,58239808102815,58239808139117,58239808357971,58239809400731,58239809728544,
0,58239817378369,58239817378369,9223372036854775807,0,58239823204899,58239823226045,58239823228805,58239831500524,58239833531044,58239833569013,58239833874378,58239835709013,58239836493805,
0,58239833967841,58239850634508,9223372036854775807,0,58239856395159,58239856415732,58239856418440,58239857239273,58239857928700,58239857960263,58239858125523,58239859532346,58239859954638,
0,58239867146785,58239867146785,9223372036854775807,0,58239867443909,58239867460627,58239867463284,58239868250940,58239868924794,58239868958336,58239869134481,58239870504430,58239870955107,
1,58240497546721,58240497546721,9223372036854775807,0,58240497989845,58240498014793,58240499294585,58240509273283,58240514164481,58240514241825,58240515037450,58240525537189,58240526446148,
0,58240514136193,58240514136193,9223372036854775807,0,58240517121825,58240517147814,58240518475054,58240518535991,58240519203543,58240526474950,58240526771408,58240528562033,58240529978283,
0,58240530725665,58240530725665,9223372036854775807,0,58240531061148,58240531090054,58240532779325,58240532884169,58240533488960,58240533758179,58240534092241,58240536116096,58240536698543,
0,58240547315137,58240547315137,9223372036854775807,0,58240548166200,58240548188595,58240549898543,58240549946616,58240550706356,58240550752710,58240551272815,58240553122554,58240553691460,
1,58240796351828,58240796351828,9223372036854775807,0,58240796936148,58240796958179,58240796960158,58240818938595,58240819045418,58240819371824,58240819538543,58240828743074,58240829334377,
0,58240846071774,58240946071776,9223372036854775807,0,58240960839742,58240960892815,58240960905679,58240962018283,58240969848960,58240969917554,58240970186565,58240971626096,58240972139742,
0,58242404759814,58242404759814,9223372036854775807,0,58242405251773,58242405279325,58242405282033,58242405365158,58242409337553,58242413984221,58242414689741,58242423072294,58242426437658,
0,58242587822370,58242604489037,9223372036854775807,0,58242615026200,58242615040523,58242615136200,58242615165418,58242615791877,58242615835783,58242616291824,58242616593856,58242622526825,
0,58242621006249,58242621006249,9223372036854775807,0,58242634695418,58242634719012,58242636130783,58242636730835,58242637390106,58242637431147,58242637527397,58242639897762,58242640244377,
0,58242637595415,58242637595415,9223372036854775807,0,58242640631044,58242640633127,58242641380054,58242641431929,58242644172085,58242644543700,58242644607502,58242645760939,58242646153856,
0,58242654184581,58242654184581,9223372036854775807,0,58242654434793,58242654450887,58242655560887,58242655596825,58242655724793,58242655768908,58242655911512,58242656780939,58242657182606,
0,58242670773747,58242670773747,9223372036854775807,0,58242671027710,58242671044898,58242672373231,58242672409377,58242672539898,58242672586877,58242672738023,58242673368491,58242673605523,
0,58242687362913,58242687362913,9223372036854775807,0,58242688153231,58242688171876,58242689070939,58242689127918,58242689393074,58242689427866,58242689652345,58242690331044,58242690634690,
0,58242703952079,58242703952079,9223372036854775807,0,58242704235262,58242704258283,58242705131148,58242705169585,58242705305575,58242705341200,58242705487866,58242706405887,58242706656147,
0,58242720541245,58242720541245,9223372036854775807,0,58242720919377,58242720955106,58242722144273,58242722259325,58242722490366,58242722525679,58242722709481,58242723411512,58242723716096,
0,58242737130411,58242737130411,9223372036854775807,0,58242737504429,58242737523335,58242738851095,58242738893387,58242739040574,58242739079168,58242739248751,58242739928751,58242740280888,
0,58242753719577,58242753719577,9223372036854775807,0,58242754027710,58242754062346,58242755025210,58242755462710,58242756087918,58242756124741,58242763632137,58242764434533,58242764830523,
0,58242770308743,58242770308743,9223372036854775807,0,58242770617815,58242770621408,58242771966304,58242772006773,58242772153335,58242772188023,58242772361617,58242773191773,58242773471668,
0,58242786897909,58242786897909,9223372036854775807,0,58242787190366,58242787226043,58242789827397,58242789868230,58242790056408,58242790101513,58242790303960,58242791012398,58242791274585,
0,58242803487075,58242803487075,9223372036854775807,0,58242803792502,58242803822189,58242807111876,58242807153022,58242807300210,58242807338699,58242807522293,58242808178387,58242808465731,
0,58242820076241,58242820076241,9223372036854775807,0,58242820401200,58242820425835,58242821547502,58242821595002,58242821814533,58242821878596,58242822033492,58242822870887,58242823166304,
