	1.81	0.45	0.86	0.31
	5.17	0.64	2.95	0.85
	2.67	0.20	0.80	0.35
	1.34	0.39	1.39	0.31
	1.60	0.24	0.87	0.24
	5.41	3.29	0.99	0.43
	2.05	0.31	1.56	0.57
	1.97	0.31	1.25	0.90
	1.92	0.35	1.07	1.25
	2.05	0.39	1.91	0.45
	1.53	0.28	1.06	1.44
	2.24	0.43	1.49	0.41
	1.61	0.39	1.42	0.84
	2.08	0.40	1.63	0.40
	1.94	0.42	1.45	1.56
	1.73	0.38	1.19	1.19
	5.43	1.11	2.01	0.62
	3.80	17.31	10.71	3.33
	6.76	0.27	2.62	0.72
	7.79	0.40	2.10	0.75
	4.20	0.37	1.95	0.61
	5.82	0.48	2.53	0.87
	4.83	0.53	2.67	1.09
	7.63	0.54	2.72	1.07
	5.74	0.33	1.43	0.42
	1.61	0.37	1.05	0.32
	2.73	0.31	0.74	0.26
	1.33	0.20	0.82	0.26
	1.36	0.30	0.77	0.25
	3.61	0.23	0.96	0.30
	2.37	0.45	1.43	0.32
	2.24	0.30	1.34	0.45
	3.12	0.29	1.20	0.30
	2.05	0.28	0.98	0.79
	1.65	0.31	1.00	1.07
	2.76	0.65	1.42	0.31
	1.68	0.33	1.24	1.08
	2.05	0.37	1.39	0.55
	2.73	0.40	1.19	0.33
	1.78	0.35	1.21	1.03
	1.80	0.23	1.03	1.09
	3.23	0.65	1.49	0.46
	3.25	0.42	1.55	0.35
	10.16	0.70	5.06	0.77
	3.77	19.19	5.47	2.83
	6.24	0.22	0.96	0.30
	2.69	0.20	1.27	0.55
	1.61	0.18	1.02	0.34
	2.44	0.20	0.83	0.29
	2.56	0.39	1.11	0.42
	5.75	0.22	1.18	0.60
	2.11	0.36	3.28	1.05
	2.10	0.29	1.38	0.35
	1.31	0.18	0.97	0.30
	1.32	0.16	0.86	0.31
	1.71	0.23	1.04	0.30
	3.53	0.33	0.83	0.33
	1.66	0.30	1.14	0.34
	1.27	0.54	1.09	0.31
	1.21	0.22	1.04	0.31
	1.92	0.25	1.27	0.73
	2.60	0.37	1.43	0.32
	1.91	0.24	1.54	0.49
	2.28	0.42	1.41	0.40
	1.75	0.30	1.01	1.15
	2.14	0.44	1.87	0.41
	2.73	0.69	1.59	0.30
	3.64	0.36	1.11	0.38
	1.51	0.34	1.36	0.49
	1.64	0.25	1.16	0.34
	3.23	0.19	0.77	0.34
	4.67	17.28	6.12	2.58
	7.12	0.06	0.97	0.35
	1.73	0.18	0.84	0.38
	1.39	0.07	0.87	0.37
	1.93	0.07	0.90	0.44
	1.87	0.08	1.14	2.09
	2.11	0.08	1.00	0.57
	1.71	0.16	1.37	0.85
	1.18	0.09	0.98	0.67
	1.25	0.08	0.89	0.44
	1.65	0.07	0.82	0.41
	1.85	0.07	0.88	0.84
	0.76	0.52	1.10	0.42
	0.74	0.12	0.72	0.39
	1.08	0.16	0.85	0.55
	0.80	0.12	0.72	0.42
	0.89	0.20	0.72	0.49
	1.80	0.06	0.82	0.68
	1.51	0.10	1.03	0.60
	2.62	0.08	0.90	0.59
	1.54	0.09	0.93	1.18
	1.25	0.09	0.88	0.49
	1.13	0.06	0.89	0.48
	1.14	0.09	0.88	0.50
	1.69	0.12	1.04	0.55
	2.83	0.06	0.98	1.34
	4.10	7.69	6.53	2.59
	2.43	0.05	0.99	0.31
	2.05	0.22	0.98	0.89
	1.86	0.16	0.72	0.25
	2.92	0.22	0.80	0.26
	2.80	0.18	0.77	0.27
	2.45	0.17	0.77	0.49
	4.19	0.73	1.58	0.41
	1.74	0.19	0.86	0.37
	1.31	0.38	0.77	0.30
	1.69	0.23	0.72	0.28
	1.19	0.18	0.81	0.28
	1.37	0.24	0.76	0.27
	1.56	0.23	0.77	0.30
	1.51	0.31	0.73	0.32
	2.42	0.33	1.34	0.38
	1.70	0.30	1.06	1.03
	2.65	0.30	1.37	0.32
	1.89	0.24	1.06	1.09
	3.34	0.34	1.19	0.33
	2.04	0.25	1.17	0.99
	2.70	0.31	1.29	0.33
	2.82	0.26	1.16	0.32
	1.91	0.27	1.17	0.92
	2.46	0.23	1.10	0.51
	2.28	0.36	1.54	0.35
	2.68	0.26	1.33	1.29
	1.75	0.30	1.15	2.41
	4.91	0.28	1.11	0.44
	5.55	6.71	6.36	2.72
	2.77	0.09	1.17	0.40
	2.29	0.24	1.18	2.81
	1.77	0.19	1.76	0.26
	2.10	0.58	1.05	0.39
	2.58	0.23	0.97	0.26
	2.50	0.28	1.03	0.36
	1.89	0.31	1.56	0.39
	1.83	0.37	1.37	0.44
	1.24	0.53	1.12	0.38
	1.10	0.38	1.09	0.38
	0.98	0.36	1.12	0.36
	2.19	0.80	3.50	1.25
	4.41	0.49	1.15	0.55
	3.28	0.41	0.98	0.54
	2.94	0.40	0.81	0.52
	2.80	0.47	1.28	0.32
	1.79	0.38	1.46	0.59
	1.49	0.29	1.01	1.39
	1.86	0.34	1.46	0.68
	3.51	0.33	1.15	0.34
	3.27	0.32	1.10	0.33
	2.68	0.31	1.49	0.35
	2.86	0.31	1.18	0.33
	3.66	0.40	0.90	0.35
	3.28	0.47	1.41	0.37
	8.14	0.52	1.49	0.47
	6.52	14.81	7.00	2.95
	7.10	0.08	1.23	0.37
	3.15	0.28	1.37	0.38
	2.56	0.31	1.21	0.44
	4.09	0.30	1.21	0.42
	5.51	0.53	2.22	0.79
	5.98	0.52	2.17	0.82
	10.30	0.30	1.23	0.38
	4.64	0.24	0.89	1.89
	1.51	0.23	0.92	0.34
	1.38	0.21	0.82	0.28
	1.59	0.33	1.14	0.35
	1.95	0.24	0.92	0.27
	1.43	0.25	1.10	0.26
	3.52	0.22	0.88	0.27
	12.53	0.25	2.78	0.65
	8.75	0.30	0.75	0.29
	1.66	0.35	0.86	0.28
	1.78	0.20	0.89	0.29
	2.14	0.26	1.38	0.65
	1.46	0.28	0.86	1.49
	3.37	0.37	1.06	0.28
	1.81	0.35	1.81	0.46
	3.30	0.46	1.34	0.39
	3.65	0.32	0.99	0.32
	2.11	0.28	1.63	0.41
	1.73	0.22	1.09	0.97
	2.03	0.23	1.07	0.61
	5.02	0.22	2.03	0.48
	3.95	7.69	5.64	2.94
	3.13	0.14	1.03	0.34
	2.04	0.27	1.41	0.69
	1.73	0.21	0.80	0.30
	6.37	0.50	2.32	0.90
	7.53	0.52	2.21	0.90
	10.58	0.52	2.43	3.32
	12.09	0.22	0.82	0.35
	2.66	0.19	0.86	0.31
	1.37	0.18	0.77	0.28
	1.39	0.19	0.73	0.31
	0.82	0.17	0.78	0.30
	1.68	0.37	1.72	0.27
	1.65	0.33	1.15	0.34
	1.53	0.24	1.36	0.34
	2.27	0.36	1.45	0.35
	1.45	0.38	0.96	1.30
	1.53	0.35	1.54	0.96
	2.13	0.32	1.24	0.54
	2.37	0.32	1.35	0.32
	1.47	0.26	1.38	1.12
	2.07	0.26	1.35	0.68
	1.62	0.32	1.03	1.08
	1.35	0.21	1.00	1.52
	1.74	0.30	1.14	1.07
	1.83	0.34	1.34	0.79
	3.05	0.58	1.53	0.68
	3.25	0.44	1.84	0.64
	2.98	0.33	1.58	0.84
	3.80	0.27	0.93	0.38
	1.87	0.30	1.49	1.02
	1.27	0.27	1.04	0.98
	1.90	0.28	0.83	0.65
	16.00	17.55	8.63	4.47
	22.06	0.23	8.54	2.30
	2.33	0.08	1.40	0.49
	2.17	0.22	1.15	0.37
	2.52	0.23	1.39	0.47
	10.27	0.53	2.39	0.92
	5.21	0.56	2.55	1.26
	5.26	0.10	1.80	1.91
	0.79	0.07	1.08	0.52
	0.73	0.07	0.82	0.33
	0.67	0.05	0.74	0.30
	0.69	0.06	0.76	0.31
	1.33	0.09	1.25	0.65
	1.13	0.07	1.11	0.51
	0.93	0.08	0.87	0.43
	0.63	0.05	0.78	0.42
	0.61	0.05	0.68	0.43
	0.98	0.07	0.80	0.39
	0.85	0.06	0.74	0.42
	0.88	0.06	0.73	0.41
	0.97	0.07	0.82	0.45
	0.97	0.07	0.79	0.48
	0.98	0.07	0.76	0.47
	1.18	0.10	0.92	0.54
	0.99	0.06	0.77	0.45
	0.91	0.06	1.34	0.50
	1.22	0.11	0.98	0.48
	1.50	0.12	1.00	0.60
	0.99	0.06	0.76	0.84
	1.62	0.14	0.97	0.52
	1.17	0.08	0.75	0.44
	1.01	0.08	0.75	0.46
	1.92	0.14	1.30	0.69
	1.75	0.06	0.89	0.58
	13.71	20.53	7.66	3.79
	23.64	0.10	1.54	0.69
	3.29	0.45	1.53	0.74
	5.45	0.30	1.56	0.52
	3.98	0.29	1.31	0.52
	6.22	0.46	2.37	0.78
	5.47	0.49	2.54	1.19
	5.59	1.95	1.14	0.71
	2.23	1.87	1.18	0.28
	2.44	0.21	0.71	0.26
	2.19	0.23	0.80	0.28
	1.08	0.25	0.85	0.32
	1.27	0.27	0.97	0.29
	1.49	0.25	0.91	0.28
	1.30	0.24	0.91	0.29
	1.49	0.24	1.02	1.45
	1.82	0.30	1.16	0.92
	1.59	0.35	1.13	1.09
	2.06	0.35	1.30	0.65
	1.92	0.29	1.14	1.00
	2.05	0.33	2.04	0.30
	1.66	0.36	1.03	1.14
	1.62	0.33	1.15	1.02
	1.52	0.32	1.44	0.85
	2.01	0.31	1.41	0.62
	2.06	0.34	1.28	0.56
	4.28	0.33	0.96	0.30
	3.35	0.28	7.52	3.34
	3.28	0.10	1.52	0.78
	2.79	0.08	0.98	0.46
	2.16	0.08	0.94	0.44
	2.97	0.07	1.01	0.47
	2.37	0.10	1.06	0.56
	3.62	0.08	1.02	0.60
	1.41	0.20	1.30	0.81
	2.22	0.06	1.06	0.38
	1.33	0.06	0.78	0.35
	1.39	0.05	0.76	0.35
	1.43	0.06	0.84	0.64
	2.26	0.08	0.94	0.57
	0.97	0.07	0.73	0.49
	1.10	0.08	0.86	0.52
	0.89	0.06	0.68	0.46
	0.94	0.08	0.73	0.47
	1.00	0.07	0.78	0.83
	2.70	0.12	1.21	0.60
	1.45	0.09	0.88	0.52
	1.19	0.08	0.87	0.56
	1.39	0.11	0.98	0.55
	1.27	0.07	0.86	0.53
	1.08	0.07	0.84	0.57
	3.10	0.12	1.09	0.61
	8.04	0.20	4.52	1.32
	4.46	13.42	4.66	1.98
	3.02	0.07	1.06	0.46
	2.32	0.22	1.04	0.49
	1.67	0.17	0.76	0.28
	2.65	0.39	0.82	0.29
	2.67	0.45	0.94	0.27
	2.92	0.17	1.60	0.36
	0.77	0.38	0.85	0.34
	0.79	0.06	0.83	0.36
	0.69	0.07	0.86	0.35
	1.04	0.05	0.79	0.46
	0.71	0.07	0.86	0.42
	1.14	0.08	0.85	0.41
	1.49	0.09	0.92	0.54
	1.18	0.07	0.79	0.48
	1.05	0.07	0.77	0.42
	1.11	0.08	0.78	0.45
	1.37	0.08	0.86	0.47
	1.72	0.09	1.11	0.82
	1.27	0.08	0.82	0.54
	1.64	0.09	0.97	0.59
	1.14	0.08	0.79	0.49
	1.00	0.06	0.78	0.50
	1.26	0.08	0.88	0.53
	1.64	0.11	1.01	0.71
	1.22	0.10	0.88	0.52
	3.48	0.13	1.37	0.73
	4.04	18.54	6.58	4.25
	8.06	0.92	1.18	0.39
	1.48	0.07	0.80	0.37
	1.74	0.06	1.41	0.67
	3.24	0.08	1.01	0.46
	1.54	0.07	0.80	0.40
	1.03	0.16	1.06	0.39
	0.96	0.08	0.82	0.42
	0.65	0.06	0.82	0.33
	0.64	0.06	0.87	0.35
	1.08	0.08	1.02	0.54
	1.13	0.08	0.87	0.46
	1.81	0.08	0.89	1.06
	1.21	0.08	0.85	0.50
	1.08	0.06	0.82	0.48
	1.23	0.07	0.84	0.46
	1.45	0.25	0.95	0.62
	1.43	0.11	1.20	0.72
	1.28	0.11	1.33	0.89
	1.13	0.09	1.18	0.56
	0.77	0.06	0.88	0.49
	0.72	0.04	0.83	0.48
	1.09	0.07	0.99	0.59
	1.24	0.20	1.04	0.59
	3.77	0.16	1.31	0.88
	6.30	13.86	9.89	0.58
	5.48	0.08	0.97	5.85
	5.56	0.19	0.87	0.40
	1.82	0.20	0.84	0.33
	3.44	0.23	0.89	0.37
	3.87	0.23	0.99	0.39
	3.18	0.22	0.83	0.33
	1.19	0.47	0.99	0.33
	1.67	0.40	1.25	0.35
	1.32	0.22	0.92	0.33
	2.01	0.18	0.84	0.32
	1.37	0.20	0.84	0.31
	2.89	0.37	1.74	0.59
	4.33	0.31	1.34	0.60
	2.83	0.64	2.43	0.87
	3.39	0.87	2.40	0.96
	4.75	0.68	3.04	1.26
	3.47	0.72	3.14	1.22
	3.46	3.25	1.33	0.67
	7.39	0.39	1.27	4.12
	2.28	1.32	1.93	0.36
	2.00	0.29	1.29	0.81
	1.93	1.03	1.29	0.30
	1.60	0.39	1.14	1.23
	1.92	0.32	1.27	0.87
	4.34	0.22	0.92	0.35
	6.67	0.46	2.84	0.62
	3.64	13.90	10.95	2.66
	2.69	0.09	1.36	0.41
	7.17	0.20	0.88	0.48
	3.44	0.19	0.94	0.35
	4.37	0.19	0.90	0.37
	4.28	0.37	1.36	0.36
	4.46	0.21	0.86	0.34
	2.99	0.38	1.68	0.34
	1.27	0.49	1.33	0.44
	1.53	0.24	0.85	0.27
	1.36	0.21	0.92	0.31
	1.80	0.26	1.22	0.37
	1.64	0.22	1.15	0.32
	1.71	0.29	0.93	0.25
	2.51	0.41	2.12	0.64
	2.24	0.36	1.25	0.66
	1.60	0.30	0.93	1.27
	1.94	0.22	1.35	0.72
	2.07	0.29	1.25	0.73
	3.84	0.47	0.95	0.53
	2.64	0.31	1.48	0.35
	2.42	0.40	1.24	0.63
	1.61	0.32	0.96	1.37
	2.09	0.24	1.10	1.00
	1.87	0.33	1.21	0.97
	2.34	0.45	1.39	0.48
	1.55	0.32	0.99	2.16
	1.91	0.34	1.46	2.81
	8.53	0.33	1.04	0.37
	3.81	7.69	6.28	3.09
	3.32	0.06	1.11	0.40
	2.15	0.24	0.96	0.91
	1.96	0.20	0.82	0.29
	2.62	0.28	1.04	0.97
	2.40	0.28	1.08	0.28
	7.60	1.04	2.88	1.14
	12.48	0.20	0.93	0.38
	1.99	0.42	1.34	0.43
	1.20	0.22	0.89	0.30
	1.16	0.20	0.81	0.31
	1.16	0.21	0.76	0.30
	2.26	0.33	1.40	0.36
	1.81	0.28	1.15	0.32
	2.28	0.43	1.67	0.44
	1.67	0.25	1.37	0.64
	1.30	0.26	1.07	1.25
	1.79	0.27	1.26	1.38
	1.70	0.32	1.18	0.92
	2.50	0.41	1.41	0.35
	1.86	0.26	1.14	1.04
	2.16	0.33	1.31	0.64
	1.75	0.29	1.08	1.15
	1.66	0.34	1.21	0.91
	1.48	0.34	0.97	1.30
	1.92	0.46	1.41	0.59
	1.79	0.30	1.11	2.37
	1.45	0.26	1.04	3.13
	5.02	0.47	1.78	0.47
	4.08	8.80	5.70	2.89
	3.48	0.06	1.02	0.41
	2.32	0.24	0.96	0.56
	1.68	0.36	0.85	0.32
	2.91	0.30	0.95	0.47
	4.39	0.43	1.86	0.73
	8.24	0.44	2.06	1.20
	8.04	0.25	1.12	0.43
	2.64	0.33	0.92	0.26
	1.74	0.34	1.02	0.27
	1.06	0.40	0.88	0.29
	0.96	0.33	0.83	0.29
	0.98	0.34	0.91	0.31
	2.23	0.38	1.39	0.47
	2.04	0.27	1.34	0.74
	2.11	0.37	1.33	0.57
	2.18	0.34	1.38	0.38
	1.64	0.30	0.98	1.31
	1.94	0.41	1.57	0.50
	2.07	0.24	1.40	0.58
	1.56	0.31	0.94	1.41
	1.99	0.28	1.25	0.82
	1.84	0.29	1.19	0.92
	1.70	0.29	1.15	1.03
	1.52	0.51	1.03	1.08
	2.05	0.48	1.50	0.34
	1.32	0.20	0.83	1.12
	1.53	0.33	1.11	2.36
	2.18	0.36	1.40	1.38
	4.82	0.44	1.28	0.53
	4.15	8.32	6.02	1.96
	4.81	0.09	1.51	0.59
	2.18	0.32	1.10	0.43
	2.19	0.23	0.94	0.34
	5.87	0.46	1.96	0.79
	5.28	0.47	1.95	0.71
	8.03	0.56	2.27	0.83
	10.09	0.39	1.11	0.30
	2.29	0.29	1.01	0.30
	1.14	0.18	0.78	0.24
	1.06	0.16	0.76	0.22
	1.14	0.15	0.90	0.33
	1.62	0.25	0.96	0.32
	1.55	0.27	1.01	0.31
	1.56	0.42	1.41	0.35
	2.15	0.44	1.36	0.36
	1.48	0.27	0.85	1.45
	1.31	0.31	1.21	1.22
	1.89	0.28	1.27	0.63
	2.13	0.31	1.34	0.58
	1.59	0.37	1.08	1.19
	2.21	0.38	1.32	0.48
	1.67	0.27	1.03	1.19
	1.59	0.40	1.16	0.98
	1.92	0.26	1.29	0.72
	1.92	0.38	1.43	0.62
	1.49	0.36	1.11	2.06
	1.73	0.33	1.21	2.31
	1.92	0.26	1.40	1.62
	4.42	0.44	1.07	0.39
	3.38	13.40	5.88	2.55
	2.61	0.08	1.07	0.31
	2.19	0.21	0.91	0.44
	1.63	0.21	0.84	0.30
